id,juz_number,surah_number,surah_ayat,juz_ayat,ayat_number,quran_transliteration
2827,18,24,13,132,2804,Law laa jaaa`oo `alaihi bi-arba`ati shuhadaaa`; fa iz lam yaatoo bishshuhadaaa`i fa ulaaa `ika `indal laahi humul kaaziboon
2828,18,24,14,133,2805,Wa law laa fadlul laahi `alaikum wa rahmatuhoo fiddunyaa wal aakhirati lamassakum fee maaa afadtum feehi `azaabun `azeem
2829,18,24,15,134,2806,Iz talaqqawnahoo bi alsinatikum wa taqooloona bi afwaahikum maa laisa lakum bihee `ilmunw wa tahsaboo nahoo haiyinanw wa huwa `indal laahi `azeem
2830,18,24,16,135,2807,Wa law laaa iz sami`tu moohu qultum maa yakoonu lanaaa an natakallama bihaazaa Subhaanaka haaza buhtaanun `azeem
2831,18,24,17,136,2808,Ya`izukumul laahu an ta`oodoo limisliheee abadan in kuntum mu`mineen
2832,18,24,18,137,2809,Wa yubaiyinul laahu lakumul Aayaat; wallaahu `Aleemun Hakeem
2833,18,24,19,138,2810,Innal lazeena yuhibboona an tashee`al faahishatu fil lazeena aamanoo lahum `azaabun aleemun fid dunyaa wal Aakhirah; wallaahu ya`lamu wa antum laa ta`lamoon
2834,18,24,20,139,2811,Wa law laa fadlul laahi `alaikum wa rahmatuhoo wa annal laaha Ra`oofur Raheem (section 2)
2835,18,24,21,140,2812,Yaaa aiyuhal lazeena aamanoo laa tattabi`oo khutuwaatish Shaitaan; wa many-yattabi` khutuwaatish Shaitaani fa innahoo yaamuru bilfahshaaa`i walmunkar; wa law laa fadlul laahi `alaikum wa rahmatuhoo maa zakaa minkum min ahadin abadanw wa laakinnal laaha yuzakkee many-yashaaa`; wallaahu Samee`un `Aleem
2836,18,24,22,141,2813,Wa laa yaatali ulul fadli minkum wassa`ati ai yu`tooo ulil qurbaa walmasaakeena walmuhaajireena fee sabeelillaahi walya`foo walyasfahoo; alaa tuhibboona ai yaghfiral laahu lakum; wal laahu Ghafoorur Raheem
2837,18,24,23,142,2814,Innal lazeena yarmoonal muhsanaatil ghaafilaatil mu`minaati lu`inoo fid dunyaa wal Aakhirati wa lahum `azaabun `azeem
2838,18,24,24,143,2815,Yawma tashhhadu `alaihim alsinatuhum wa aideehim wa arjuluhum bimaa kaanoo ya`maloon
2839,18,24,25,144,2816,Yawma`iziny yuwaf feehimul laahu deenahumul haqqa wa ya`lamoona annal laaha Huwal Haqqul Mubeen
2840,18,24,26,145,2817,Al khabeesaatu lil khabeeseena wal khabeesoona lil khabeesaati wat taiyibaatu lit taiyibeena wat taiyiboona lit taiyibaat; ulaaa`ika mubarra`oona mimma yaqooloona lahum maghfiratunw wa rizqun kareem (section 3)
2841,18,24,27,146,2818,Yaaa aiyuhal lazeena aamanoo laa tadkhuloo buyootan ghaira buyootikum hatta tastaanisoo wa tusallimoo `allaa ahlihaa; zaalikum khairul lakum la`allakum tazakkaroon
2842,18,24,28,147,2819,Fa il lam tajidoo feehaaa ahadan falaa tadkhuloohaa hattaa yu`zana lakum wa in qeela lakumurji`oo farji`oo huwa azkaa lakum; wallaahu bimaa ta`maloona `Aleem
2843,18,24,29,148,2820,Laisa `alaikum junaahun ann tadkhuloo buyootan ghaira maskoonatin feeha mataa`ul lakum; wallaahu ya`lamu maa tubdoona wa maa taktumoon
2844,18,24,30,149,2821,Qul lilmu` mineena yaghuuddoo min absaarihim wa yahfazoo furoojahum; zaalika azkaa lahum; innallaaha khabeerum bimaa yasna`oon
2845,18,24,31,150,2822,Wa qul lilmu`minaati yaghdudna min absaarihinna wa yahfazna furoojahunna wa laa yubdeena zeenatahunna illaa maa zahara minhaa walyadribna bikhumurihinna `alaa juyoobihinna wa laa yubdeena zeenatahunna illaa libu`oolatihinna aw aabaaa`i hinna aw aabaaa`i bu`oolati hinna aw abnaaa`ihinaa aw abnaaa`i bu`oolatihinnna aw ikhwaanihinnna aw baneee ikhwaanihinna aw banee akhawaatihinna aw nisaaa`i hinna aw maa malakat aimaanuhunna awit taabi`eena ghairi ilil irbati minar rijaali awit tiflillazeena lam yazharoo `alaa `awraatin nisaaa`i wala yadribnna bi arjulihinna min zeenatihinn; wa toobooo ilallaahi jammee`an aiyuhal mu`minoona la`allakum tuflihoon
2846,18,24,32,151,2823,Wa ankihul ayaamaa minkum was saaliheena min `ibaadikum wa imaa`kum; iny-yakoonoo fuqaraaa`a yughni himul laahu min fadlih; wal laahu Waasi`un `Aleem
2847,18,24,33,152,2824,Wal yasta`fifil lazeena laa yajidoona nikaahan hatta yughniyahumul laahu min fadlih; wallazeena yabtaghoonal kitaaba mimmaa malakat aimaanukum fakaatiboohum in `alimtum feehim khairanw wa aatoohum mimmaalil laahil lazeee aataakum; wa laa tukrihoo fatayaatikum `alal bighaaa`i in aradna tahassunal litabtaghoo `aradal hayaatid dunyaa; wa mai yukrihhunna fa innal laaha mim ba`di ikraahihinna Ghafoorur Raheem
2848,18,24,34,153,2825,Wa laqad anzalnaaa ilaikum Aayaatim mubaiyinaatinw wa masalam minnal lazeena khalaw min qablikum wa maw`izatal lilmuttaqeen (section 4)
2849,18,24,35,154,2826,Allaahu noorus samaawaati wal ard; masalu noorihee kamishkaatin feehaa misbaah; almisbaahu fee zujaajatin azzujaajatu ka annahaa kawkabun durriyyuny yooqadu min shajaratim mubaarakatin zaitoonatil laa shariqiyyatinw wa laa gharbiyyatiny yakaadu zaituhaa yudeee`u wa law lam tamsashu naar; noorun `alaa noor; yahdil laahu linoorihee mai yashaaa`; wa yadribul laahul amsaala linnaas; wallaahu bikulli shai`in Aleem
2850,18,24,36,155,2827,Fee buyootin azinal laahu an turfa`a wa yuzkara feehasmuhoo yusabbihu lahoo feehaa bilghuduwwi wal aasaal
2851,18,24,37,156,2828,Rijaalul laa tulheehim tijaaratunw wa laa bai`un `an zikril laahi wa iqaamis Salaati wa eetaaa`iz Zakaati yakhaafoona Yawman tataqallabu feehil quloobu wal absaar
2852,18,24,38,157,2829,Liyajziyahumul laahu ahsana maa `amiloo wa yazeedahum min fadlih; wal laahu yarzuqu mai yashaaa`u bighairi hisaab
2853,18,24,39,158,2830,Wallazeena kafarooo a`maaluhum kasaraabim biqee`atiny yahsabuhuz zamaanu maaa`an hattaaa izaa jaaa`ahoo lam yajid hu shai`anw wa wajadal laaha `indahoo fa waffaahu hisaabah; wallaahu saree`ul hisaab
2854,18,24,40,159,2831,Aw kazulumaatin fee bahril lujjiyyiny yaghshaahu mawjun min fawqihee mawjun min fawqihee sahaab; zulumatun ba`duhaa fawqa ba`din izaaa akhraja yadahoo lam yakad yaraahaa wa man lam yaj`alil laahu lahoo nooran famaa lahoo min noor (section 5)
2855,18,24,41,160,2832,Alam tara annal laaha yusabbihu lahoo man fissamaawaati wal ardi wat tairu saaaffaatim kullun qad `alima Salaatahoo wa tasbeehah; wallaahu `aleemum bimaa yaf`aloon
2856,18,24,42,161,2833,Wa lillaahi mulkus samaawaati wal ardi wa ilal laahil maseer
2857,18,24,43,162,2834,Alam tara annal laaha yuzjee sahaaban summa yu`allifu bainahoo summa yaj`aluhoo rukaaman fataral wadqa yakhruju min khilaalihee wa yunazzilu minas samaaa`i min jibaalin feehaa mim baradin fa yuseebu bihee mai yashaaa`u wa yasrifuhoo `am mai yashaaa`u yakkaadu sanaa barqihee yazhabu bil absaar
2858,18,24,44,163,2835,Yuqallibul laahul laila wannahaar; inna fee zaalika la`ibratal li ulil absaar
2859,18,24,45,164,2836,Wallaahu khalaqa kulla daaabbatim mim maaa`in faminhum mai yamshee `alaa batnihee wa minhum mai yamshee `alaa rijlaine wa minhum mai yamshee `alaaa arba`; yakhluqul laahu maa yashaaa`; innal laaha `alaa kulli shai`in Qadeer
2860,18,24,46,165,2837,Laqad anzalnaaa Aayaatim mubaiyinaat; wallaahu yahdee mai yashaaa`u ilaa Siraatim Mustaqeem
2861,18,24,47,166,2838,Wa yaqooloona aamannaa billaahi wa bir Rasooli wa ata`naa summa yatawallaa fareequm minhum mim ba`di zaalik; wa maaa ulaaa`ika bilmu`mineen
2862,18,24,48,167,2839,Wa izaa du`ooo ilal laahi wa Rasoolihee li yahkuma bainahum izaa fareequm minhum mu`ridoon
2863,18,24,49,168,2840,Wa iny-yakul lahumul haqqu yaatooo ilaihi muz`ineen
2864,18,24,50,169,2841,Afee quloobihim ma radun amirtaabooo am yakhaafoona ani yaheefallaahu `alaihim wa Rasooluh; bal ulaaa`ika humuz zaalimoon (section 6)
2865,18,24,51,170,2842,Innamaa kaana qawlal mu`mineena izaa du`ooo ilal laahi wa Rasoolihee li yahkuma bainahum ai yaqooloo sami`naa wa ata`naa; wa ulaaa`ika humul muflihoon
2866,18,24,52,171,2843,Wa mai yuti`il laaha wa Rasoolahoo wa yakhshal laaha wa yattaqhi fa ulaaa`ika humul faaa`izoon
2867,18,24,53,172,2844,Wa aqsamoo billaahi jahda aimaanihim la`in amartahum la yakhrujunna qul laa tuqsimoo taa`atum ma`roofah innal laaha khabeerum bimaa ta`maloon
2868,18,24,54,173,2845,Qul atee`ul laaha wa atee`ur Rasoola fa in tawallaw fa innamaa `alaihi maa hummila wa `alaikum maa hummiltum wa in tutee`oohu tahtadoo; wa maa`alar Rasooli illal balaaghul mubeen
2869,18,24,55,174,2846,Wa`adal laahul lazeena aamanoo minkum wa `amilus saalihaati la yastakhlifan nahum fil ardi kamastakh lafal lazeena min qablihim wa la yumakkinanna lahum deenahumul lazir tadaa lahum wa la yubaddilannahum mim ba`di khawfihim amnaa; ya`budoonanee laayushrikoona bee shai`aa; wa man kafara ba`da zaalika fa ulaaa`ika humul faasiqoon
2870,18,24,56,175,2847,Wa aqeemus Salaata wa aatuz Zakaata wa atee`ur Rasoola la`allakum turhamoon
2871,18,24,57,176,2848,Laa tahsabannal lazeena kafaroo mu`jizeena fil ard; wa maawaahumun Naaru wa labi`sal maseer (section 7)
2872,18,24,58,177,2849,Yaaa aiyuhal lazeena aamanoo li yasta`zinkumul lazeena malakat aimaanukum wallazeena lam yablughul huluma minkum salaasa marraat; min qabli Salaatil Fajri wa heena tada`oona siyaa bakum minaz zaheerati wa min ba`di Salaatil Ishaaa`; salaasu `awraatil lakum; laisa `alaikum wa laa `alaihim junaahun ba`dahunn; tawwaafoona `alaikum ba`dukum `alaa ba`d; kazaalika yubaiyinul laahu lakumul aayaat; wallahu `Aleemun Hakeem
2873,18,24,59,178,2850,Wa izaa balaghal atfaalu minkumul huluma fal yasta`zinoo kamas ta`zanal lazeena min qablihim; kazaalika yubaiyinul laahu lakum Aayaatih; wallaahu `Aleemun Hakeem
2874,18,24,60,179,2851,Walqawaa`idu minan nisaaa`il laatee laa yarjoona nikaahan fa laisa `alaihinna junaahun ai yada`na siyaabahunna ghaira mutabarrijaatin bi zeenah; wa ai yasta`fif na khairul lahunn; wallaahu Samee`un `Aleem
2875,18,24,61,180,2852,Laisa `alal a`maa harajunw wa laa `alal a`raji harajunw wa laa `alal mareedi harajun wa laa `alaa anfusikum `an ta`kuloo min buyootikum aw buyooti aabaaa`ikum aw buyooti ummahaatikum aw buyooti ikhwaanikum aw buyooti akhawaatikum aw buyooti a`maamikum aw buyooti `ammaatikum aw buyooti akhwaalikum aw buyooti khaalaatikum aw maa malaktum mafaatihahooo aw sadeeqikum; laisa `alaikum junaahun `an ta`kuloo jamee`an aw ashtaata; fa izaa dakhaltum buyootan fa sallimoo `alaaa anfusikum tahiyyatan min `indil laahi mubaarakatan taiyibah; kazaalika yubai yinul laahu lakumul Aayaati la`allakum ta`qiloon (section 8)
2876,18,24,62,181,2853,Innamal mu`minoonal lazeena aamanoo billaahi wa Rasoolihee wa izaa kaanoo ma`ahoo `alaaa amrin jaami`il lam yazhaboo hattaa yasta`zinooh; innal lazeena yasta`zinoonaka ulaaa`ikal lazeena yu`minoona billaahi wa Rasoolih; fa izas ta`zanooka li ba`di sha`nihim fa`zal liman shi`ta minhum wastaghfir lahumul laah; innal laaha Ghafoorur Raheem
2877,18,24,63,182,2854,Laa taj`aloo du`aaa`ar Rasooli bainakum ka du`aaa`i ba`dikum ba`daa; qad ya`lamul laahul lazeena yatasallaloona minkum liwaazaa; fal yahzaril lazeena yukhaalifoona `an amriheee `an tuseebahum fitnatun aw yuseebahum `azaabun aleem
2878,18,24,64,183,2855,`Alaaa inna lillaahi maa fis samaawaati wal ardi qad ya`lamu maaa antum `alaihi wa Yawma yurja`oona ilaihi fa yunabbi`uhum bimaa `amiloo; wallaahu bikulli shai`in `Aleem (section 9)
2879,18,25,0,184,0,Bismillaahir Rahmaanir Raheem
2880,18,25,1,185,2856,Tabaarakal lazee nazzalal Furqaana `alaa `abdihee li yakoona lil`aalameena nazeera
2881,18,25,2,186,2857,Allazee lahoo mulkus samaawaati wal ardi wa lam yattakhiz waladanw wa lam yakul lahoo shareekun filmulki wa khalaqa kulla shai`in faqaddarahoo taqdeeraa
2882,18,25,3,187,2858,Wattakhazoo min dooniheee aalihatal laa yakhluqoona shai`anw wa hum yukhlaqoona wa laa yamlikoona li anfusihim darranw wa laa naf`anw wa laa yamlikoona mawtanw wa laa hayaatanw wa laa nushooraa
2883,18,25,4,188,2859,Wa qaalal lazeena kafarooo in haazaaa illaaa ifkunif taraahu wa a`aanahoo `alaihi qawmun aakharoona faqad jaaa`oo zulmanw wa zooraa
2884,18,25,5,189,2860,Wa qaalooo asaateerul awwaleenak tatabahaa fahiya tumlaa `alaihi bukratanw wa aseelaa
2885,18,25,6,190,2861,Qul anzalhul lazee ya`lamus sirra fis samaawaati wal-ard; innahoo kaana Ghafoorar Raheemaa
2886,18,25,7,191,2862,Wa qaaloo maa li haazar Rasooli ya`kulut ta`aama wa yamshee fil aswaaq; law laaa unzila ilaihi malakun fa yakoona ma`ahoo nazeeraa
2887,18,25,8,192,2863,Aw yulqaaa ilaihi kanzun aw takoonu lahoo jannatuny ya`kulu minhaa; wa qaalaz zaalimoona in tattabi`oona illaa rajulan mas hooraa
2888,18,25,9,193,2864,Unzur kaifa daraboo lakal amsaala fadalloo falaa yastatee`oona sabeelaa (section 1)
2889,18,25,10,194,2865,Tabaarakal lazeee in shaaa`a ja`ala laka khairan min zaalika jannaatin tajree min tahtihal anhaaru wa yaj`al laka qusooraa
2890,18,25,11,195,2866,Bal kazzaboo bis Saa`ati wa a`tadnaa liman kazzaba bis Saa`ati sa`eeraa
2891,18,25,12,196,2867,Izaa ra`at hum min makaanin ba`eedin sami`oo lahaa taghaiyuzanw wa zafeeraa
2892,18,25,13,197,2868,Wa izaaa ulqoo minhaa makaanan daiyiqam muqar raneena da`aw hunaalika thuboora
2893,18,25,14,198,2869,Laa tad`ul yawma thubooranw waahidanw wad`oo thubooran kaseeraa
2894,18,25,15,199,2870,Qul azaalika khairun am Jannatul khuldil latee wu`idal muttaqoon; kaanat lahum jazaaa`anw wa maseeraa
2895,18,25,16,200,2871,Lahum feehaa maa yashaaa`oona khaalideen; kaana `alaa Rabbika wa`dan mas`oolaa
2896,18,25,17,201,2872,Wa Yawma yahshuruhum wa maa ya`budoona min doonil laahi fa yaqoolu `a-antum adlaltum `ibaadee haaa`ulaaa`i am hum dallus sabeel
2897,18,25,18,202,2873,Qaaloo Subhaanaka maa kaana yanbaghee lanaaa an nattakhiza min doonika min awliyaaa`a wa laakin matta`tahum wa aabaaa`ahum hattaa nasooz zikra wa kaanoo qawman booraa
2898,18,25,19,203,2874,Faqad kazzabookum bimaa taqooloona famaa tastatee`oona sarfanw wa laa nasraa; wa many yazlim minkum nuziqhu `azaaban kabeeraa
2899,18,25,20,204,2875,Wa maaa arsalnaa qablaka minal mursaleena illaaa innahum la ya`kuloonat ta`aama wa yamshoona fil aswaaq; wa ja`alnaa ba`dakum liba`din fitnatan atasbiroon; wa kaana Rabbuka Baseera (section 2) (End Juz 18)
2900,19,25,21,1,2876,Wa qaalal lazeena laa yarjoona liqaaa`anaa law laaa unzila `alainal malaaa`ikatu awnaraa Rabbanaa; laqadistakbaroo feee anfusihim wa `ataw `utuwwan kabeeraa
2901,19,25,22,1,2877,Yawma yarawnal malaaa `ikata laa bushraa Yawmaizin lil mujrimeena wa yaqooloona hijran mahjooraa
2902,19,25,23,2,2878,Wa qadimnaaa ilaa maa `amiloo min `amalin faja`alnaahuhabaaa`an manthooraa
2903,19,25,24,3,2879,As haabul jannati yawma`izin khairun mustaqar ranw wa ahsanu maqeela
2904,19,25,25,4,2880,Wa Yawma tashaqqaqus samaaa`u bilghamaami wa nuzzilal malaaa`ikatu tanzeela
2905,19,25,26,5,2881,Almulku Yawma`izinil haqqu lir Rahmaan; wa kaana Yawman`alal kaafireena `aseeraa
2906,19,25,27,6,2882,Wa Yawma ya`adduz zaalimu `alaa yadaihi yaqoolu yaa laitanit takhaztu ma`ar Rasooli sabeelaa
2907,19,25,28,7,2883,Yaa wailataa laitanee lam attakhiz fulaanan khaleelaa
2908,19,25,29,8,2884,Laqad adallanee `aniz zikri ba`da iz jaaa`anee; wa kaanash Shaitaanu lil insaani khazoolaa
2909,19,25,30,9,2885,Wa qaalar Rasoolu yaa Rabbi inna qawmit takhazoo haazal Qur`aana mahjooraa
2910,19,25,31,10,2886,Wa kazaalika ja`alnaa likulli Nabiyyin `aduwwan minal mujrimeen; wa kafaa bi Rabbika haadiyanw wa naseeraa
2911,19,25,32,11,2887,Wa qaalal lazeena kafaroo law laa nuzzila `alaihil Qur`aanu jumlatanw waahidah; kazaalika linusabbita bihee fu`aadaka wa rattalnaahu tarteelaa
2912,19,25,33,12,2888,Wa laa ya`toonaka bi masalin illaa ji`naaka bilhaqqi wa ahsana tafseeraa
2913,19,25,34,13,2889,Allazeena yuhsharoona `alaa wujoohihim ilaa jahannama ulaaa`ika sharrun makaananw wa adallu sabeelaa (section 3)
2914,19,25,35,14,2890,Wa laqad aatainaa Moosal Kitaaba wa ja`alnaa ma`ahooo akhaahu Haaroona wazeeraa
2915,19,25,36,15,2891,Faqulnaz habaaa ilal qawmil lazeena kazzaboo bi Aayaatinaa fadammarnaahum tadmeeraa
2916,19,25,37,16,2892,Wa qawma Noohin lammaa kazzabur Rusula aghraqnaahum wa ja`alnaahum linnaasi Aayatanw wa a`tadnaa lizzaalimeena `azaaban aleemaa
2917,19,25,38,17,2893,Wa `Aadanw wa Samooda wa As haabar Rassi wa quroonan baina zaalika katheeraa
2918,19,25,39,18,2894,Wa kullan darabnaa lahul amsaala wa kullan tabbarnaa tatbeera
2919,19,25,40,19,2895,Wa laqad ataw `alal qaryatil lateee umtirat mataras saw`; afalam yakoonoo yarawnahaa; bal kaanoo laa yarjoona nushooraa
2920,19,25,41,20,2896,Wa izaa ra awka iny yattakhizoonaka illaa huzuwan ahaazal lazee ba`asal laahu Rasoolaa
2921,19,25,42,21,2897,In kaada la yudillunaa `an aalihatinaa law laaa an sabarnaa `alaihaa; wa sawfa ya`lamoona heena yarawnal `azaaba man adallu sabeela
2922,19,25,43,22,2898,Ara`aita manit takhaza ilaahahoo hawaahu afa anta takoonu `alaihi wakeelaa
2923,19,25,44,23,2899,Am tahsabu anna aksarahum yasma`oona aw ya`qiloon; in hum illaa kal an`aami bal hum adallu sabeelaa (section 4)
2924,19,25,45,24,2900,Alam tara ilaa Rabbika kaifa maddaz zilla wa law shaaa`a la ja`alahoo saakinan thumma ja`alnash shamsa `alaihi daleelaa
2925,19,25,46,25,2901,Thumma qabadnaahu ilainaa qabdany yaseeraa
2926,19,25,47,26,2902,Wa Huwal lazee ja`ala lakumul laila libaasanw wannawma subaatanw wa ja`alan nahaara nushooraa
2927,19,25,48,27,2903,Wa Huwal lazeee arsalar riyaaha bushran baina yadai rahmatih; wa anzalnaa minas samaaa`i maaa`an tahooraa
2928,19,25,49,28,2904,Linuhyiya bihee baldatan maitanw-wa nusqiyahoo mimmaa khalaqnaaa an`aamanw wa anaasiyya katheeraa
2929,19,25,50,29,2905,Wa laqad sarrafnaahu bainahum li yazzakkaroo fa abaaa aksarun naasi illaa kufooraa
2930,19,25,51,30,2906,Wa law shi`naa laba`asnaa fee kulli qaryatin nazeeraa
2931,19,25,52,31,2907,Falaa tuti`il kaafireena wa jaahidhum bihee jihaadan kabeeraa
2932,19,25,53,32,2908,Wa Huwal lazee marajal bahraini haazaa `azbun furaatunw wa haazaa milhun ujaaj; wa ja`ala bainahumaa barzakhanw wa hijran mahjooraa
2933,19,25,54,33,2909,Wa Huwal lazee khalaqa minal maaa`i basharan fa ja`alahoo nasaban wa sihraa; wa kaana Rabbuka Qadeeraa
2934,19,25,55,34,2910,Wa ya`budoona min doonil laahi maa laa yanfa`uhum wa laa yadurruhum; wa kaanal kaafiru `alaa Rabbihee zaheeraa
2935,19,25,56,35,2911,Wa maa arsalnaaka illaa mubashshiranw wa nazeeraa
2936,19,25,57,36,2912,Qul maaa as`alukum `alaihi min ajrin illaa man shaaa`a ai yattakhiza ilaa Rabbihee sabeelaa
2937,19,25,58,37,2913,Wa tawakkal `alal Haiyil lazee laa yamootu wa sabbih bihamdih; wa kafaa bihee bizunoobi `ibaadihee khabeeraa
2938,19,25,59,38,2914,Allazee khalaqas samaawaati wal arda wa maa bainahumaa fee sittati aiyaamin thumma stawaa `alal `Arsh; ar Rahmaanu fas`al bihee khabeeraa
2939,19,25,60,39,2915,Wa izaa qeela lahumus judoo lir Rahmaani qaaloo wa mar Rahmaanu `a nasjudu limaa ta`murunaa wa zaadahum nufooraa (section 5) (make sajda)
2940,19,25,61,40,2916,Tabaarakal lazee ja`ala fis samaaa`i buroojanw wa ja`ala feehaa siraajanw wa qamaran muneeraa
2941,19,25,62,41,2917,Wa huwal lazee ja`alal laila wannahaara khilfatan liman araada `any yazzakkara aw araadaa shukooraa
2942,19,25,63,42,2918,Wa `ibaadur Rahmaanil lazeena yamshoona `alal ardi hawnanw wa izaa khaata bahumul jaahiloona qaaloo salaamaa
2943,19,25,64,43,2919,Wallazeena yabeetoona li Rabbihim sujjadanw wa qiyaamaa
2944,19,25,65,44,2920,Wallazeena yaqooloona Rabbanas rif `annaa `azaaba Jahannama inna `azaabahaa kaana gharaamaa
2945,19,25,66,45,2921,Innahaa saaa`at mustaqarranw wa muqaamaa
2946,19,25,67,46,2922,Wallazeena izaaa anfaqoo lam yusrifoo wa lam yaqturoo wa kaana baina zaalika qawaamaa
2947,19,25,68,47,2923,Wallazeena laa yad`oona ma`al laahi ilaahan aakhara wa laa yaqtuloonan nafsal latee harramal laahu illaa bilhaqqi wa laa yaznoon; wa mai yaf`al zaalika yalqa `athaamaa
2948,19,25,69,48,2924,Yudaa`af lahul `azaabu Yawmal Qiyaamati wa yakhlud feehee muhaanaa
2949,19,25,70,49,2925,Illaa man taaba wa `aamana wa `amila `amalan saalihan fa ulaaa`ika yubad dilul laahu saiyi aatihim hasanaat; wa kaanal laahu Ghafoorar Raheemaa
2950,19,25,71,50,2926,Wa man taaba wa `amila saalihan fa innahoo yatoobu ilal laahi mataabaa
2951,19,25,72,51,2927,Wallazeena laa yash hadoonaz zoora wa izaa marroo billaghwi marroo kiraamaa
2952,19,25,73,52,2928,Wallazeena izaa zukkiroo bi Aayaati Rabbihim lam yakhirroo `alaihaa summanw wa`umyaanaa
2953,19,25,74,53,2929,Wallazeena yaqooloona Rabbanaa hab lanaa min azwaajinaa wa zurriyaatinaa qurrata a`yuninw waj `alnaa lilmuttaqeena Imaamaa
2954,19,25,75,54,2930,Ulaaa`ika yujzawnal ghurfata bimaa sabaroo wa yulaqqawna feehaa tahiyyatanw wa salaamaa
2955,19,25,76,55,2931,Khaalideena feehaa; hasunat mustaqarranw wa muqaamaa
2956,19,25,77,56,2932,Qul maa ya`ba`u bikum Rabbee law laa du`aaa`ukum faqad kazzabtum fasawfa yakoonu lizaamaa (section 6)
2957,19,26,0,57,0,Bismillaahir Rahmaanir Raheem
2958,19,26,1,58,2933,Taa-Seeen-Meeem
2959,19,26,2,59,2934,Tilka Aayaatul Kitaabil Mubeen
2960,19,26,3,60,2935,La`allaka baakhi`un nafsaka allaa yakoonoo mu`mineen
2961,19,26,4,61,2936,In nashaa nunazzil `alaihim minas samaaa`i Aayatan fazallat a`naaquhum lahaa khaadi`een
2962,19,26,5,62,2937,Wa maa yaateehim min zikrim minar Rahmaani muhdasin illaa kaanoo `anhu mu`rideen
2963,19,26,6,63,2938,Faqad kazzaboo fasa yaateehim ambaaa`u maa kaanoo bihee yastahzi`oon
2964,19,26,7,64,2939,Awa lam yaraw ilal ardi kam ambatnaa feehaa min kulli zawjin kareem
2965,19,26,8,65,2940,Inna fee zaalika la Aayah; wa maa kaana aksaruhum mu`mineen
2966,19,26,9,66,2941,Wa inna Rabbaka la Huwal `Azeezur Raheem (section 1)
2967,19,26,10,67,2942,Wa iz naadaa Rabbuka Moosaaa ani`-til qawmaz zaalimeen
2968,19,26,11,68,2943,Qawma Fir`awn; alaa yattaqoon
2969,19,26,12,69,2944,Qaala Rabbi inneee akhaafu ai yukazziboon
2970,19,26,13,70,2945,Wa yadeequ sadree wa laa yantaliqu lisaanee fa arsil ilaa Haaroon
2971,19,26,14,71,2946,Wa lahum `alaiya zambun fa akhaafu ai yaqtuloon
2972,19,26,15,72,2947,Qaala kallaa fazhabaa bi Aayaatinaaa innaa ma`akum mustami`oon
