ID,Type,ParaNo,ParaFormat,mqar,mqur,status,TypeNo
375,4,,3,,½وَ بَعْدُ! فَھٰذَا کِتَابُ نَھْجِ الْبَلَاغَۃِ، وَ ھُوَ مَا اخْتَارَہُ الشَّرِیْفُ الرَّضِیُّ اَبُو الْحَسَنِ مُحَمَّدُ بْنُ الْحَسَنِ الْمُوْسَوِیُّ مِنْ کَلَامِ اَمِیْرِ الْمُؤْمِنِیْنَ عَلِیِّ ابْنِ اَبِیْ طَالِبٍ الَّذِیْ جَمَعَ بَیْنَ دَفَّتَیْہِ عُیُوْنَ الْبَلَاغَۃِ وَ فُنُوْنَھَا وَ تَھَیَّائَتْ بِہٖ لِلنَّاظِرِ فِیْہِ اَسْبَابُ الْفَصَاحَۃِ وَ دَنَا مِنْہُ قُطَّافُھَا، اِذْ كَانَ مِنْ كَلَامِ اَفْصَحِ الْخَلْقِ- بَعْدَ الرَّسُوْلِ ﷺ مَنْطِقًا، وَ اَشَدِّهِمْ اقْتِدَارًا، وَ اَبْرَعِهِمْ حُجَّةً، وَ اَمْلَكِهِمْ لُغَةً، يُدِيْرُهَا كَيْفَ شَآء. اَلْحَكِيْمُ الَّذِیْ تَصْدُرُ الْحِكْمَةُ عَنْ بَيَانِهٖ، وَ الْخَطِيْبُ الَّذِیْ يَمْلَاُ الْقَلْبَ سِحْرُ لِسَانِهٖ، اَلْعَالِمُ الَّذِیْ تَهَيَّاَ لَهٗ مِنْ خِلَاطِ الرَّسُوْلِ وَ كِتَابَةِ الْوَحْىِ، وَ الْكِفَاحُ عَنِ الدِّيْنِ بِسَيْفِهٖ وَ لِسَانِهٖ، مُنْذُ حَدَاثَتِهٖ مَا لَمْ يَتَهَيَّاْ لِاَحَدٍ سِوَاهُ. ھٰذَا کِتَابُ نَھْجِ الْبَلَاغَۃِ وَ اَنَا بِہٖ حَفِیٌّ مُّنْذُ طَرَآئَۃِ السِّنِّ وَ مَیْعَۃِ الشَّبَابِ، فَلَقَدْ کُنْتُ اَجِدُ وَالِدِیْ کَثِیْرَ الْقَرَآئَۃِ فِیْہِ وَ کُنْتُ اَجِدُ عَمِّیَ الْاَکْبَرَ یَقْضِیْ مَعَہٗ طَوِیْلَ السَّاعَاتِ یُرَدِّدُ عِبَارَاتِہٖ وَ یَسْتَخْرِجُ مَعَانِیْھَا وَ یَتَقَیَّلُ اُسْلُوْبَہٗ وَ كَانَ لَھُمَا مِنْ عَظِیْمِ التَّاْثِیْرِ عَلٰی نَفْسِیْ مَا جَعَلَنِیْ اَقْفُوْ اَثَرَھُمَا، فَاَحَلُّہٗ مِنْ قَلْبِی الْمَحَلَّ الْاَوَّلَ وَ اَجْعَلُہٗ سِمِیْرِیَ الَّذِیْ لَا یُمِلُّ وَ اَنِیْسِیَ الَّذِیْ اَخْلُوْۤا اِلَیْہِ اِذَا عَزَّ الْاَنِیْسُ.¼,,0
376,4,,4,,یہ کتاب نہج ا لبلاغہ امیر المومنین علی ابن ابی طالب(ع)کے کلام کاوہ انتخاب ہے جو شریف رضی ابو الحسن محمد بن حسن موسوی نے کیا ہے۔ یہ وہ کتاب ہے جو اپنے دامن میں بلاغت کے نمایاں جوہر اور فصاحت کے بہترین مرقعے رکھتی ہے اورا یسا ہونا ہی چاہیے کیونکہ وہ ایسے شخص کا کلام ہے جو رسول اللہ ﷺ کے بعدتمام خلق میں سب سے زیادہ فصیح البیان، سب سے زیادہ قدرتِ کلام کا مالک اور قوت استدلال میں زیادہ اور الفاظ لغت عربی پر سب سے زیادہ قابو رکھنے والا تھا کہ جس صورت سے چاہتا انہیں گردش دے دیتا تھا اوروہ بلند مرتبہ حکیم جس کے بیان سے حکمت کے سوتے پھوٹتے ہیں اور وہ خطیب جس کی جادو بیانی دلو ں کو بھر دیتی ہے، وہ عالم جس کیلئے پیغمبر خدا ﷺ کے ساتھ انتہائی روابط اوروحی کی کتابت اوردین کی نصرت میں شمشیر و زبان دونوں سے جہاد کے ابتدائی عمرسے وہ مواقع حاصل ہوئے جو کسی دوسرے کو ان کے سوا حاصل نہیں ہوئے، یہ ہے کتاب نہج البلاغہ! اور میں اپنے عنفوانِ شباب اور ابتدائے عمر ہی سے اس کا گرویدہ رہا ہوں، کیونکہ میں اپنے والد کودیکھتا تھا کہ وہ اکثر اس کتاب کو پڑھتے تھے اور اپنے بڑے چچا کو بھی دیکھتا کہ وہ گھنٹوں پڑھتے رہتے، اس کے معانی کو سمجھتے رہتے اور اس کے ا نداز بیان پر غور کرتے رہتے اور ان دونوں بزرگواروں کا میرے دل پراتنا بڑا اثر تھا جس نے مجھے بھی ان کے نقش قدم پرچلنے کیلئے مجبور کردیا اور میں نے اس کتاب کو اپنے قلب میں سب سے مقدم درجہ دے دیا، اسے اپنا مونس تنہائی قرار دیا جوہمیشہ میرے لئے دلبستگی کا باعث ہے۔,,0
377,4,,1,,اس کے بعد علامہ مذکور نے ان اشخاص کاذکر کیا ہے جن کا رجحان یہ ہے کہ وہ اسے شریف رضیؒ خود کا کلام قرار دیتے ہیں، ان کے خیالات کاجائزہ لیتے ہوئے موصوف رقمطراز ہیں:,,0
378,4,,1,,کہتے ہیں کہ سب سے اہم اسباب جواس کتاب کے کلام امیر المومنینؑ نہ ہونے سے متعلق پیش کئے جاتے ہیں، صرف چار ہیں:,,0
379,4,,4,,پہلے: یہ کہ اس میں اصحاب رسولؐ کی نسبت ایسی تعریضات ہیں جن کاحضرت علی(ع)سے صادر ہونا تسلیم نہیں کیا جاسکتا۔ خصوصاً معاویہ ،طلحہ، زبیر، عمرو بن عاص اوران کے اتباع کے بارے میں سبّ و شتم تک موجود ہے۔,,0
380,4,,4,,دوسرے: اس میں لفظی آرائش اور عبارت میں صنعت گری اس حد پر ہے جوحضرت علی(ع)کے زمانے میں مفقود تھی۔,,0
381,4,,4,,تیسرے: اس میں تشبیہات واستعارات اورواقعات و مناظر کی صورت کشی اتنی مکمل ہے جس کا پتہ صدر اسلام میں اور کہیں نہیں ملتا۔ اس کے ساتھ حکمت و فلسفہ کی اصطلاحیں اور مسائل کے بیان میں اعداد کاپیش کرنایہ باتیں اس زمانہ میں رائج نہ تھیں۔,,0
382,4,,4,,چوتھے: اس کتاب کی اکثر عبارتوں سے علم غیب کے اِدّعا کاپتا چلتا ہے جو حضرت علی(ع)ایسے پاکباز انسان کی شان سے بعید ہے۔,,0
383,4,,1,,موصوف ان خیالات کو ردّ کرتے ہوئے لکھتے ہیں:,,0
384,4,,4,,خدا گواہ ہے کہ ہمیں ان اسباب میں سے کسی ایک میں اور ان سب میں مجموعی طور پر بھی کوئی واقعی دلیل، بلکہ دلیل نماشکل بھی اس دعوے کے ثبوت میں نظر نہیں آتی جو ان لوگوں کا مدعا ہے، بلکہ انہیں تو ایسے شکوک و شبہات کادرجہ بھی نہیں دیا جاسکتا جو کسی حقیقت کے ماننے میں تھوڑا سا دغدغہ بھی پیدا کرسکتے ہوں اور جن کے رفع کرنے کی ضرورت ہو۔,,0
385,4,,1,,پھر انہوں نے ایک ایک کر کے ہر بات کو ردّ بھی کیا ہے۔ پہلی بات کے متعلق جو کچھ انہوں نے کہا ہے اس کا خلاصہ یہ ہے کہ رسول ﷺ کے بعد مسئلہ خلافت میں طرز عمل ہی ایسا اختیار کیا گیاجس سے فطرتاً حضرت علی(ع)کو شکایت ہونا ہی چاہیے تھی اور آپؑ کی خلافت کے دور میں اہل شام نے آپؑ کے خلاف جو بغاوت کی اس سے آپ(ع)کو تکلیف ہونا ہی چاہیے۔ ہر دور کے متعلق آپؑ کے جس طرح کے الفاظ ہیں وہ بالکل تاریخی حالات کے مطابق ہیں، اس لئے ا س میں شک و شبہ کا کیا محل ہے؟,,0
386,4,,1,,دوسری اورتیسری دلیل کا جواب یہ ہے کہ حضرت علی(ع)کا سامرتبہ فصاحت اور حکمت دونوں میں کسی اور شخص کو حاصل نہیں تھا، تو پھر آپؑ کے کلام کی خصوصیتیں اس دورمیں کسی اور کے یہاں مل ہی کیونکر سکتی ہیں۔ رہ گیا سجع و قافیہ کا التزام، وہ آپؑ کے یہاں اس طرح نہیں جس سے آورد ظاہر ہو یا معانی پر اس کا اثر پڑے اور اس حد تک قافیہ وغیرہ کا التزام اس دور میں عموماً رائج تھا۔,,0
387,4,,1,,چوتھی دلیل کے جواب میں علامہ مذکور نے جو کہا ہے وہ ہمارے مذہبی عقائد کے بے شک مطابق نہیں ہے مگر وہ خود ان کے نقطۂ نظر کاحامل ہے۔ وہ کہتے ہیں کہ جسے علم غیب سے تعبیر کیا جاتاہے، اسے ہم فراست اور زمانہ کی نبض شناسی کانتیجہ سمجھتے ہیں جو علی(ع)ایسے حکیم انسان سے بعید نہیں ہے۔ جیسا کہ ہم نے کہا، یہ جواب انہوں نے مادی ذہنیت کے مطابق دیا ہے اور حقیقت یہ ہے کہ اگر خدا کے دیئے ہوئے علم غیب کا مظاہرہ باعث انکارِ قرار دیا جائے تواکثر احادیث نبویہ بھی اس زد میں آ جائیں گی اور خدا کی طرف سے علمِ غیب کا مظاہرہ تو اکثر قرآن کی آیات سے نمودار ہی ہے۔ پھر قرآن کی آیتوں کابھی انکار کرنا چاہیے اور اگر علم الٰہی کی بناپر ان آیات کو تسلیم کیا جائے تو اس کے عطا کردہ علم سے علی(ع)ایسے عالم ربانی کے کلام میں اس طرح کی باتوں کے تذکرہ پر بھی کسی حرف گیر ی کا موقع نہیں ہے۔,,0
388,4,,1,,۱۶)استاد شیخ محمد حسن نائل المرصفی ,,0
389,4,,1,,استاد شیخ محمد حسن نائل المرصفی نے بھی نہج البلاغہ کی ایک شرح لکھی ہے، جو دار الکتب العربیہ سے شائع ہوئی ہے۔ اس کے مقدمہ میں ”کلمۃ فی اللغۃ العربیۃ“ کا عنوان قائم کر کے لکھتے ہیں:,,0
390,4,,3,,½وَ لَقَدْ کَانَ الْمَجَلّٰی فِیْ ھٰذِہِ الْحُلْبَۃِعَلِیٌّ صَلَوَاتُ اللّٰہِ عَلَیْہِ وَ مَا حَسَبَنِیْ اَحْتَاجَ فِیْۤ اِثْبَاتِ ھٰذَا اِلٰی دَلِیْلٍ اَکْثَرَ مِنْ نَھْجِ الْبَلَاغَۃِ، ذٰلِکَ الْکِتَابِ الَّذِیْ اَقَامَہُ اللّٰہُ حُجَّۃً وَاضِحَۃً عَلٰۤی اَنَّ عَلِیًّا رَّضِیَ اللّٰہُ عَنْہُ قَدْ کَانَ اَحْسَنَ مِثَالٍ حَیٍّ لِّنُوْرِ الْقُرْاٰنِ وَ حِکْمَتِہٖ وَ عِلْمِہٖ وَ ھِدَایَتِہٖ وَ اِعْجَازِہٖ وَ فَصَاحَتِہٖ، اِجْتَمَعَ لِعَلِیٍّ ؑ فِیْ ھٰذَا الْکِتَابِ مَا لَمْ یَجْتَمِعْ لِکِبَارِ الْحُکَمَآءِ وَ اَفْذَاذِ الْفَلَاسِفَۃِ وَ نَوَابِغِ الرَّبَّانِیِّیْنَ مِنْ اٰیَاتِ الْحِکْمَۃِ السَّامِیَۃِ وَ قَوَاعِدِ السِّیَاسَۃِ الْمُسْتَقِیْمَۃِ وَ مِنْ کُلِّ مَوْعِظَۃٍ بَاھِرَۃٍ وَّ حُجَّۃٍ بَالِغَۃٍ تَشْھَدُ لَہٗ بِالْفَضْلِ وَ حُسْنِ الْاَثَرِ. خَاضَ عَلِیٌّ ؑ فِیْ ھٰذَا الْکِتَابِ لُجَّۃَ الْعَلْمِ وَ السِّیَاسَۃِ وَ الدِّیْنِ، فَكَانَ فِیْ کُلِّ ھٰذِہِ الْمَسَآئِلِ نَابِغَۃً مُّبَرَّزًا.¼,,0
391,4,,4,,اس میدان میں سب سے آگے حضرت علی ابن ابی طالب(ع)تھے اور اس دعویٰ کا سب سے بڑا ثبوت نہج البلاغہ ہے، جسے اللہ نے ایک واضح حجت اس کی بنایا ہے کہ علی ابن ابی طالب(ع)قرآن کے نور اور حکمت اور علم اور ہدایت اور اعجاز اور فصاحت کی بہترین زندہ مثال تھے۔ اس میں حضرت علی(ع)کی زبان سے اتنی چیزیں یکجا ہیں جو بڑے حکماء اور یکتائے زمانہ فلاسفہ اور شہرہٴ آفاق علمائے ربانیین، ان سب کی زبانی ملاکر بھی یکجا نہیں ملتیں، حکمت کی بلند نشانیاں اور صحیح سیاست کے قواعد، حیرت خیز موعظہ اور مؤثر استدلال۔ اس کتاب میں علی ابن ابی طالب(ع)نے علم سیاست اور دین کے ہر دریا کی غواصی کی ہے اور یہ ثابت ہوتا ہے کہ آپؑ ان میں سے ہر شعبہ میں یکتائے روزگار تھے۔,,0
392,4,,1,,۱۷)استاد محمد الزہری الغمراوی ,,0
393,4,,1,,استاد محمد الزہری الغمراوی جنہوں نے مرصفی کی مذکور ہ بالا شرح پرایک مقدمہ تحریر کیا ہے، اس میں ”طبقات الفصحاء“ کے عنوان کے تحت و ہ لکھتے ہیں:,,0
394,4,,3,,½وَ لَمْ یُنْقَلْ عَنْ اَحَدٍ مِّنْ اَھْلِ ھٰذِہِ الطَّبَقَاتِ مَا نُقِلَ عَنْ اَمِیْرِ الْمُؤْمِنِیْنَ عَلِیِّ بْنِ اَبِیْ طَالِبٍ کَرَّمَ اللّٰہُ وَجْھَہٗ، فَقَدِ اشْتَمَلَتْ مَقَالَاتُہٗ عَلَی الْمَوَاعِظِ الزُّھْدِیَّۃِ وَ الْمَنَاھِجِ السِّیَاسِیَّۃِ وَ الزَّوَاجِرِ الدِّیْنِیَّۃِ وَ الْحِکَمِ النَّفِیْسَۃِ وَ الْاٰدَابِ الْخُلُقِیَّۃِ وَ الدُّرَرِ التَّوْحِیْدِیَّۃِ وَ الْاِشَارَاتِ الْغَیْبِبَّۃِ وَ الرُّدُوْدِ عَلٰی الْخُصُوْمِ وَ النَّصَآئِحِ عَلٰی وَجْہِ الْعُمُوْمِ وَ قَدِ احْتَوٰی عَلٰی غُرَرِ کَلَامِہٖ کَرَّمَ اللّٰہُ وَجْھَہٗ کِتَابُ نَھْجِ الْبَلَاغَۃِ الَّذِیْ جَمَعَہٗ وَ ھَذَّبَہٗ اَبُو الْحَسَنِ مُحَمَّدُ بْنُ طَاھِرٍ الْمَشْھُوْرِ بِالشَّرِیْفِ الرَّضِیْ رَحِمَہُ اللّٰہُ وَ اَثَابَہٗ وَ اَرْضَاہُ.¼,,0
