ID,Type,TypeNo,ParaNo,ParaFormat,hawashiflag,hawashi,status
1525,2,17,23.0,1,,چوتھی چیز (وجہ فضیلت) یہ بیان کی گئی ہے کہ آپ حق کے پر ستار ہیں اورمعاویہ باطل کا پر ستار اور یہ امر کسی دلیل کا محتاج نہیں کہ معاویہ کی پوری زندگی حق پوشی و باطل کوشی میں گزری اور کسی مرحلہ پر بھی اس کا قدم حق کی جانب اٹھتا ہوا نظر نہیں آتا۔,
1526,2,17,24.0,1,,پانچویں فضیلت یہ پیش کی گئی ہے کہ آپؑ مومن ہیں اور معاویہ مفسد و منافق اور جس طرح حضرتؑ کے ایمان میں کوئی شبہ نہیں کیا جا سکتا اسی طرح معاویہ کی مفسدہ انگیزی و نفاق پروری میں بھی کوئی شبہ نہیں ہو سکتا۔ چنانچہ امیر المومنین علیہ السلام نے اس کے نفاق کو واضح طور سے اس سے پہلے مکتوب میں ان لفظوں میں بیان کیا ہے:,
1527,2,17,25.0,3,,½ماۤ اَسْلَمُوْا وَ لٰكِنِ اسْتَسْلَمُوْا وَ اَسَرُّوا الْكُفْرَ، فَلَمَّا وَجَدُوْۤا اَعْوَانًا عَلَیْهِ اَظْهَرُوْهُ.¼,
1528,2,17,26.0,4,e۱,یہ لوگ اسلام نہیں لائے تھے بلکہ اطاعت کر لی تھی اور دلوں میں کفر کو چھپائے رکھا تھا۔ اب جبکہ یارو مددگار مل گئے تو اسے ظاہر کر دیا۔©۳®,
1530,2,17,18.0,10,۰,مکتوب ۱۷:,
1531,2,17,19.0,10,۱,وقعۃ صفین، ص ۴۷۱۔,
1532,2,17,20.0,10,۲,شرح ابن ابی الحدید،  ج ۱۵، ص ۲۰۱۔,
1533,2,17,21.0,10,۳,نہج البلاغہ، مکتوب ۱۶۔,
1534,2,18,1.0,1,s۱,طلحہ و زبیر کے بصرہ پہنچنے کے بعد بنی تمیم ہی وہ تھے جو انتقامِ عثمان کی تحریک میں سرگرمی سے حصہ لینے والے اور اس فتنہ کو ہوا دینے میں پیش پیش تھے۔ اس لئے جب عبد اللہ ابن عباس بصرہ کے عامل مقرر ہوئے تو انہوں نے ان کی بد عہدی و عداوت کو دیکھتے ہوئے انہیں برے سلوک ہی کا مستحق سمجھا اور ایک حد تک ان کے ساتھ سختی کا برتاؤ بھی کیا۔ مگر اس قبیلہ میں کچھ لوگ امیر المومنین علیہ السلام کے مخلص شیعہ بھی تھے۔ انہوں نے جب ابن عباس کا اپنے قبیلے کے ساتھ یہ رویہ دیکھا تو حارثہ ابن قدامہ کے ہاتھ ایک خط حضرتؑ کی خدمت میں تحریر کیا جس میں    ابن عباس کے متشددانہ رویہ کی شکایت کی۔ جس پر حضرتؑ نے ابن عباس کو یہ خط تحریر کیا جس میں انہیں اپنی روش کے بدلنے اور حسنِ سلوک سے پیش آنے کی ہدایت فرمائی ہے اور انہیں اس قرابت کی طرف متوجہ کیا ہے جو بنی ہاشم و بنی تمیم میں پائی جاتی ہے۔ اور وہ یہ ہے کہ        بنی ہاشم و بنی تمیم سلسلۂ نسب میں الیاس ابن مضر پر ایک ہو جاتے ہیں۔ کیونکہ مدر کہ ابن الیاس کی اولاد سے ہاشم ہیں اور طانجہ ابن الیاس کی اولاد سے تمیم تھا۔,
1536,2,19,1.0,1,s۱,یہ لوگ مجوسی تھے اس لئے حضرتؑ کے عامل کا رویہ ان کے ساتھ ویسا نہ تھا جو عام مسلمانوں کے ساتھ تھا، جس سے متاثر ہو کر ان لوگوں نے امیر المومنین علیہ السلام کو شکایت کا خط لکھا اور اپنے حکمران کے تشدد کا شکوہ کیا، جس کے جواب میں حضرتؑ نے اپنے عامل کو تحریر فرمایا کہ وہ ان سے ایسا برتاؤ کریں کہ جس میں نہ تشدد ہو اور نہ اتنی نرمی کہ وہ اس سے ناجائز فائدہ اٹھاکر شر انگیزی پر اتر آئیں۔ کیونکہ انہیں پوری ڈھیل دے دی جائے تو وہ حکومت کے خلاف ریشہ دوانیوں میں کھو جاتے ہیں اور کوئی نہ کوئی فتنہ کھڑا کر کے ملک کے نظم و نسق میں روڑے اٹکاتے ہیں      اور پوری طرح سختی و تشدد کا برتاؤ اس لئے روا نہیں رکھا جا سکتا کہ وہ رعایا میں شمار ہوتے ہیں اور اس اعتبار سے ان کے حقوق کو نظر انداز      نہیں کیا جا سکتا۔,
1538,2,24,1.0,1,s۱,امیر المومنین علیہ السلام کی زندگی ایک مزدور اور کاشتکار کی زندگی تھی۔ چنانچہ آپؑ دوسروں کے کھیتوں میں کام کرتے اور بنجر اور افتادہ زمینوں میں آب رسانی کے وسائل مہیا کر کے انہیں آباد کرتے اور کاشت کے قابل بنا کر ان میں باغات لگاتے اور چونکہ یہ زمینیں آپؑ کی آباد کردہ ہوتی تھیں اس لئے آپؑ کی ملکیت میں داخل تھیں، مگر آپؑ نے کبھی مال پر نظر نہ کی اور ان زمینوں کو وقف قرار دے کر اپنے حقوق ملکیت کو اٹھا لیا۔      البتہ قرابتِ پیغمبر ﷺ کا لحاظ کرتے ہوئے ان اوقاف کی تولیت یکے بعد دیگرے امام حسن اور امام حسین علیہما السلام کے سپرد کی، لیکن ان کے حقوق میں کوئی امتیاز گوارا نہیں کیا، بلکہ دوسری اولاد کی طرح انہیں بھی صرف اتنا حق دیا کہ وہ گزارے بھر کا لے سکتے ہیں اور بقیہ عامۂ مسلمین کے مفاد اور امورِ خیر میں صرف کرنے کا حکم دیا۔ چنانچہ ابن ابی الحدید تحریر کرتے ہیں:,
1539,2,24,2.0,3,,½قَدْ عَلِمَ كُلُّ اَحَدٍ اَنَّ عَلِيًّا ؑ اسْتَخْرَجَ عُيُوْنًۢا بِكَدِّ يَدِهٖ بِالْمَدِيْنَةِ وَ يَنْبُعَ وَ سُوَيْعَةَ وَ اَحْيَا بِهَا مَوَاتًا كَثِيْرًا، ثُمَّ اَخْرَجَهَا عَنْ مِّلْكِهٖ وَ تَصَدَّقَ بِهَا عَلَى الْمُسْلِمِيْنَ وَ لَمْ يَمُتْ وَ شَیْ‏ءٌ مِّنْهَا فِیْ مِلْكِهٖ.¼,
1540,2,24,3.0,4,e۱,سب کو معلوم ہے کہ امیر المومنین علیہ السلام نے مدینہ اور ینبع اور سویعہ میں بہت سے چشمے زمین کھود کر نکالے اور بہت سی افتادہ زمینوں کو آباد کیا اور پھر ان سے اپنا قبضہ اٹھا لیا اور مسلمانوں کیلئے وقف کر دیا اور وہ اس حالت میں دنیا سے اٹھے کہ کوئی چیز آپؑ کی ملکیت میں نہ تھی۔ (شرح ابن ابی الحدید، ج۳، ص۴۲۳),
1542,2,44,7.0,10,۰,مکتوب ۴۴:,
1543,2,44,8.0,10,۱,شرح ابن ابی الحدید، ج ۱، ص ۱۷۴۔,
1544,2,44,9.0,10,۲,بحار الانوار، ج ۱۱۰، ص ۴۰۲۔,
1670,2,45,59.0,10,۰,مکتوب  ۴۵:,
1671,2,45,60.0,10,۱,سورۂ حشر، آیت ۶۔,
1672,2,45,61.0,10,۲,سورۂ بنی اسرائیل، آیت ۲۶۔,
1673,2,45,62.0,10,۳,فتح الباری، ج ۴، ص ۴۷۵۔,
1674,2,45,63.0,10,۴,سورۂ بقرہ، آیت ۲۸۲۔,
1675,2,45,64.0,10,۵,سورۂ نمل، آیت ۱۶۔,
1676,2,45,65.0,10,۶,سورۂ مریم، آیت ۵، ۶۔,
1677,2,45,66.0,10,۷,الصواعق المحرقۃ،  ج ۲، ص ۵۰۷۔,
1545,2,28,1.0,1,s۱,امیر المومنین علیہ السلام کا یہ مکتوب معاویہ کے اس خط کے جواب میں ہے جو اس نے ابو امامہ باہلی کے ہاتھ حضرتؑ کے پاس کوفہ بھیجا تھا اور اس میں بعض ان باتوں کا بھی جواب ہے جو اس نے ابو مسلم خولانی کے ہاتھ بھجوائے ہوئے خط میں تحریر کی تھیں۔,
1546,2,28,2.0,1,,معاویہ نے ابو امامہ کے خط میں بعثتِ پیغمبرؐ اور ان کے وحی و رسالت پر فائز ہونے کا تذکرہ کچھ اس انداز میں کیا کہ گویا یہ چیزیں    امیرالمومنین علیہ السلام کیلئے انجانی اور ان سمجھی ہے اور آپؑ اس کے بتانے اور سمجھانے کے محتاج ہیں۔ یہ ایسا ہی ہے جیسے کوئی اجنبی گھر والوں کو ان کے گھر کا نقشہ بتا نے بیٹھے اور ان کی دیکھی بھالی ہوئی چیزوں سے آگاہ کرنے لگے۔ چنانچہ حضرتؑ نے اس کی روش پر تعجب کرتے ہوئے اسے اس شخص کے مانند قرار دیا جو ہجر کی طرف کھجوریں لاد کر لے گیا تھا، حالانکہ خود ہجر میں بڑی کثرت سے کھجور پیدا ہوتی تھی۔,
1547,2,28,3.0,1,,یہ ایک مثل ہے کہ جو ایسے موقع پر استعمال ہوتی ہے جہاں کوئی اپنے سے زیادہ جاننے والے اور واقف کار کو بتانے بیٹھ جائے۔ اس مثل کا واقعہ یہ ہے کہ ’’ہجر‘‘ سے کہ جو بحرین کے نزدیک ایک شہر ہے، ایک شخص بصرہ میں خرید و فروخت کیلئے آیا اور مال فروخت کرنے کے بعد جب خریدنے کیلئے بازار کا جائزہ لیا تو کھجوروں کے علاوہ اسے کوئی چیز ارزاں نظر نہ آئی۔ لہٰذا اس نے کھجوروں ہی کے خریدنے کا فیصلہ کیا اور جب کھجوریں لاد کر ہجر پہنچا تو وہاں کی کثر ت و ارزانی کی وجہ سے اس کے سوا کوئی چارہ نہ دیکھا کہ فی الحال انہیں ذخیرہ کر کے رکھ دے اور جب ان کا بھاؤ چڑھے تو انہیں فروخت کرے۔ مگر ان کا بھاؤ دن بدن گھٹتا گیا یہاں تک کہ اس انتظار میں وہ تمام کی تمام گل سڑ گئیں اور اس کے پلّے گٹھلیوں کے علاوہ کچھ نہ پڑا۔,
1548,2,28,4.0,1,,بہرحال معاویہ نے پیغمبر ﷺ کے مبعوث برسالت ہونے کا تذکرہ کرنے کے بعد خلفائے ثلاثہ کے محامد و فضائل اور ان کے    مراتب و مدارج پر اپنی رائے کا اظہار کرتے ہوئے تحریر کیا:,
1549,2,28,5.0,3,,½فَكَانَ اَفْضَلَهُمْ مَرْتَبَةً وَّ اَعْلَاهُمْ عِنْدَ اللهِ وَ الْمُسْلِمِيْنَ مَنْزِلَةً الْخَلِيْفَةُ الْاَوَّلُ الَّذِیْ جَمَعَ الْكَلِمَةَ وَ لَمَّ الدَّعْوَةَ وَ قَاتَلَ اَهْلَ الرَّدَّةِ، ثُمَّ الْخَلِيْفَةُ الثَّانِی الَّذِیْ فَتَحَ الْفُتُوْحَ وَ مَصَّرَ الْاَمْصَارَ وَ اَذَلَّ رِقَابَ الْمُشْرِكِيْنَ، ثُمَّ الْخَلِيْفَةُ الثَّالِثُ الْمَظْلُوْمِ الَّذِیْ نَشَرَ الْمِلَّةَ وَ طَبَقَ الْاٰفَاقَ بِالْكَلِمَةِ الْحَنِيْفِيَّةِ.¼,
1550,2,28,6.0,4,,صحابہ میں سب سے افضل اور اللہ اور مسلمانوں کے نزدیک سب سے رفیع المنزلت خلیفہ اوّل تھے، جنہوں نے سب کو ایک آواز پر جمع کیا، انتشار کو مٹایا اور اہل ردّہ سے جنگ و قتال کیا۔ ان کے بعد خلیفۂ ثانی کا درجہ ہے جنہوں نے فتوحات حاصل کیں، شہروں کو آباد کیا اور مشرکین کی گردنوں کو ذلیل کیا۔ پھر خلیفۂ ثالث کا درجہ ہے جو مظلوم و ستم رسیدہ تھے، انہوں نے ملت کو فروغ دیا اور    کلمۂ حق پھیلایا۔ (شرح ابن ابی الحدید، ج۳، ص۴۴۸),
1551,2,28,7.0,1,,معاویہ کے اس سازِ بے آہنگ کے چھیڑنے کا مقصد یہ تھا کہ وہ ان باتوں سے آپؑ کے احساسات کو مجروح اور جذبات کو مشتعل کر کے آپؑ کے قلم یا زبان سے ایسی بات اگلوائے کہ جس سے اصحابِ ثلاثہ کی مذمت و تنقیص ہوتی ہو اور پھر اسے اچھال کر شام و عراق کے باشندوں کو آپؑ کے خلاف بھڑکائے۔ اگرچہ وہ اہل شام کے ذہنوں میں  پہلے یہ بٹھا چکا تھا کہ علی ابن ابی طالب علیہ السلام نے عثمان کے خلاف لوگوں کو اکسایا، طلحہ و زبیر کو قتل کرایا، اُمّ المومنین کو گھر سے بے گھر کیا اور ہزاروں مسلمانوں کا خون بہایا، اور وہ اصل واقعات سے بے خبر ہونے کی وجہ سے ان بے بنیاد باتوں پر یقین کئے بیٹھے تھے۔ پھر بھی محاذ اختلاف کو مضبوط کرنے کیلئے اس نے ضروری سمجھا کہ انہیں یہ ذہن نشین کرائے کہ حضرتؑ اصحاب ثلاثہ کی فضیلت سے انکاری اور ان سے دشمنی و عناد رکھتے ہیں اور سند میں آپؑ کی تحریر کو پیش کرے اور اس کے ذریعہ سے اہل عراق کو بھی ورغلائے، کیونکہ ان کی کثرت ان خلفاء کے ماحول سے متاثر اور ان کی فضیلت و برتری کی قائل تھی۔ مگر امیر لمو منین علیہ السلام نے اس کے مقصد کو بھانپ کر ایسا جواب دیا کہ جس سے اس کی زبان میں گرہ لگ جائے اور کسی کے سامنے اسے پیش کرنے کی جرأت نہ کر سکے۔,
1552,2,28,8.0,1,,چنانچہ اس کی اسلام دشمنی اور بمجبوری اطاعت قبول کرنے کی وجہ سے اس کی پست مرتبگی کو ظاہر کرتے ہوئے اسے اپنی حد پر ٹھہرنے کی ہدایت کی ہے اور ان مہاجرین کے درجات مقرر کرنے اور ان کے طبقات پہچنوانے سے متنبہ کیا ہے کہ جو اس کے مقابلہ میں اس لحاظ سے بہر صورت فوقیت رکھتے تھے کہ انہوں نے ہجرت میں پیش قدمی کی اور یہ چونکہ طلیق و آزاد کردہ اور مہاجرین سے دور کا بھی واسطہ نہ رکھتا تھا اس لئے مسئلۂ زیر بحث میں اس کی حیثیت وہی قرار دی ہے جو جوئے کے تیروں میں نقلی تیر کی ہوتی ہے۔ اور یہ ایک مثل ہے جو ایسے موقعہ پر استعمال کی جاتی ہے،جہاں کوئی شخص ایسے لوگوں پر فخر کرے کہ جن سے اسے کوئی لگاؤ نہ ہو۔,
